StockName,Date,Open,High,Low,Close,Volume
AdaniEnt,7/20/2022 15:30:00,2462,2472.8,2444,2451.1,693601
AdaniEnt,7/21/2022 15:30:00,2453.8,2498.95,2451.25,2495.5,1314165
AdaniEnt,7/22/2022 15:30:00,2505.5,2514.05,2483.1,2499.4,833522
AdaniEnt,7/25/2022 15:30:00,2505,2562.15,2500,2550.6,1220351
AdaniEnt,7/26/2022 15:30:00,2555,2568.6,2533,2559.7,865142
AdaniEnt,7/27/2022 15:30:00,2560,2572.5,2528,2548.7,953588
AdaniEnt,7/28/2022 15:30:00,2559.9,2565.65,2531.6,2550.4,759442
AdaniEnt,7/29/2022 15:30:00,2565,2622,2560,2569.2,1107195
AdaniEnt,8/1/2022 15:30:00,2575.85,2669.4,2569.2,2660.15,1267039
AdaniEnt,8/2/2022 15:30:00,2660,2697,2640,2683.65,1096480
AdaniEnt,8/3/2022 15:30:00,2685,2717,2671.2,2711.4,815831
AdaniEnt,8/4/2022 15:30:00,2725,2743.9,2684.25,2723.6,1223799
AdaniEnt,8/5/2022 15:30:00,2760,2767.65,2685,2698.4,1639981
AdaniEnt,8/8/2022 15:30:00,2700,2807.65,2695.65,2791.9,1581696
AdaniEnt,8/10/2022 15:30:00,2801.75,2834.9,2781.55,2827.2,1304663
AdaniEnt,8/11/2022 15:30:00,2841,2848.4,2815.1,2834.05,978616
AdaniEnt,8/12/2022 15:30:00,2840,2871.15,2834.05,2864.55,843025
AdaniEnt,8/16/2022 15:30:00,2879,2986,2871,2975.85,1969492
AdaniEnt,8/17/2022 15:30:00,2986,3028.55,2980,3008.65,1510171
AdaniEnt,8/18/2022 15:30:00,3005,3186,3004,3153.65,3502295
AdaniEnt,8/19/2022 15:30:00,3178,3258.9,3075.25,3130.2,6109949
AdaniEnt,8/22/2022 15:30:00,3134,3191.8,3029.2,3051.6,3473580
AdaniEnt,8/23/2022 15:30:00,3032.65,3074,2927.4,3030.65,4169136
AdaniEnt,8/24/2022 15:30:00,3038,3153,2986,3134.65,3475387
AdaniEnt,8/25/2022 15:30:00,3167,3177.8,3055.7,3066.35,3119494
AdaniEnt,8/26/2022 15:30:00,3080,3172.95,3078,3139.55,2897602
AdaniEnt,8/29/2022 15:30:00,3055,3166.45,3037.85,3142.6,1924984
AdaniEnt,8/30/2022 15:30:00,3165,3263.1,3161,3194.35,4392183
AdaniEnt,9/1/2022 15:30:00,3200,3245,3184.4,3233.25,1880363
AdaniEnt,9/2/2022 15:30:00,3261,3369.4,3225,3355.8,4835905
AdaniEnt,9/5/2022 15:30:00,3374.1,3431.8,3313,3346.55,3686950
AdaniEnt,9/6/2022 15:30:00,3370,3447.6,3355,3435.8,2580772
AdaniEnt,9/7/2022 15:30:00,3435.8,3487.95,3406.1,3473.75,2188110
AdaniEnt,9/8/2022 15:30:00,3499,3501.5,3450,3462.8,1560414
AdaniEnt,9/9/2022 15:30:00,3479,3507.95,3415.15,3451.2,1614634
AdaniEnt,9/12/2022 15:30:00,3465,3495.5,3457.9,3463.8,1647756
AdaniEnt,9/13/2022 15:30:00,3478,3568.9,3421.3,3555.8,3479669
AdaniEnt,9/14/2022 15:30:00,3518,3608,3511,3572.1,2740337
AdaniEnt,9/15/2022 15:30:00,3590,3767.95,3575,3748.7,4716688
AdaniEnt,9/16/2022 15:30:00,3755,3866.95,3614.6,3702.2,5687429
